duration,dose,comp,mean_fm,sd_fm,mcse_mean,p5,p25,p50,p75,p95,iqr,low_response_prop,mean_exee_week,mean_intake_comp_week,mean_neat_reduction_week,mean_at_reduction_week,mean_net_deficit_week
12,225,0.75,0.2394705689406976,0.1948383609537336,0.0019483836095373,0.0237880329978996,0.0911602527655757,0.1897702624459447,0.3391862147899781,0.6251878561022545,0.2480259620244023,0.899,1128.6413015454443,338.6439921108428,203.18639526650568,135.45759684433708,224.64334954711944
12,300,0.0,1.247019473912945,0.4163332734859599,0.0041633327348595,0.6261495487060965,0.9470118754023432,1.2062108281661963,1.5144766902953333,1.9896504612423624,0.5674648148929902,0.0189,1504.8550687272598,0.0,0.0,0.0,1169.8081848198349
12,300,0.25,0.9393620913063668,0.390967480699828,0.0039096748069982,0.3692721062832035,0.6547660695368381,0.8980473805115865,1.1795084038103298,1.6422720436698748,0.5247423342734917,0.119,1504.8550687272598,145.22677181512552,87.1360630890753,58.0907087260502,881.1999218196478
12,300,0.5,0.6292919686204601,0.3189998921498896,0.0031899989214988,0.1962513049743338,0.3950476868894285,0.5813296551699002,0.8154588347615408,1.2215843668917794,0.4204111478721122,0.3925,1504.8550687272598,293.2363777882612,175.94182667295672,117.29455111530449,590.3283075633766
12,300,0.75,0.3128695954474899,0.2576799722870587,0.0025767997228705,0.0311407962752389,0.117833832598986,0.2471177331821498,0.4380325645657525,0.8193524031399462,0.3201987319667665,0.8043,1504.8550687272598,442.3342995559289,265.4005797335573,176.9337198223716,293.4977529960328
12,375,0.0,1.5228848666983938,0.5166048801155378,0.0051660488011553,0.7674952284644386,1.1544050720926156,1.4710482698794367,1.8395635568982915,2.43656145041573,0.685158484805676,0.0082,1881.0688359090743,0.0,0.0,0.0,1428.5929120353185
12,375,0.25,1.1426709631414902,0.4791767228654636,0.0047917672286546,0.4487621666611224,0.7974081945372575,1.0897948185561823,1.4365195006259075,2.01576003132834,0.63911130608865,0.0696,1881.0688359090743,178.72736396560947,107.23641837936567,71.49094558624381,1071.9205860069796
12,375,0.5,0.761557136111972,0.3867427368517847,0.0038674273685178,0.2474013573993777,0.4786655319046374,0.6935030609437403,0.9856631867439604,1.48054344021404,0.506997654839323,0.274,1881.0688359090743,355.4924429126299,213.29546574757796,142.19697716505195,714.4040567677057
12,375,0.75,0.3875892689685068,0.3151161034581345,0.0031511610345813,0.0392188696859041,0.1488267412753714,0.3046859342111354,0.5438424756909661,1.0125600272251571,0.3950157344155947,0.7102,1881.0688359090743,537.1167756407608,322.27006538445653,214.8467102563044,363.5910333982068
12,450,0.0,1.7882557332436313,0.6120586384261387,0.0061205863842613,0.8894420707452814,1.341680003696378,1.72968956516912,2.167258365169349,2.878939332623692,0.8255783614729708,0.0034,2257.282603090889,0.0,0.0,0.0,1677.53289909363
12,450,0.25,1.3315135688906798,0.5680637914324781,0.0056806379143247,0.5128042639204573,0.9219818091241117,1.2663264907968308,1.662704868922011,2.358470716523344,0.7407230597978993,0.0467,2257.282603090889,207.90723798689564,124.7443427921374,83.16289519475826,1249.070687083532
12,450,0.5,0.8922476978483628,0.4528967796304323,0.0045289677963043,0.2821265590245647,0.5581206133590892,0.8179990310104569,1.1525225469524207,1.737706010530116,0.5944019335933315,0.201,2257.282603090889,416.8298314632139,250.09789887792832,166.7319325852856,837.002694556585
12,450,0.75,0.4489635152775567,0.3692098161462884,0.0036920981614628,0.0436063741332782,0.1670744805758378,0.3569958834431961,0.6293163452641163,1.1810478178030757,0.4622418646882784,0.6489,2257.282603090889,625.9198974632584,375.5519384779551,250.36795898530343,421.1651909566213
16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16,75,0.0,0.4405157949755677,0.1441903477154223,0.0014419034771542,0.2248090243653397,0.338665139962574,0.4277360201035107,0.5319804653325158,0.6976509803025349,0.1933153253699417,0.6845,376.2137671818149,0.0,0.0,0.0,309.9303940024978
16,75,0.25,0.3279795716689712,0.1361938646981604,0.0013619386469816,0.1300152893306985,0.2304561521177642,0.3134454210454103,0.4101509320562696,0.577219107897521,0.1796947799385053,0.8897,376.2137671818149,39.31703703711302,23.59022222226781,15.726814814845213,230.7541273923506
16,75,0.5,0.2188842555571038,0.1094024682463319,0.0010940246824633,0.0698374973774924,0.1385327584298187,0.2025947202901762,0.2817219907349587,0.4228496298326446,0.1431892323051399,0.9815,376.2137671818149,77.10588658620907,46.26353195172544,30.84235463448363,153.99875405039484
16,75,0.75,0.1105762234366288,0.0898497967625758,0.0008984979676257,0.0106838481383861,0.0419924518869449,0.0879693916914815,0.156451555180181,0.2895026489940146,0.114459103293236,0.9986,376.2137671818149,115.25298846991966,69.15179308195178,46.10119538796786,77.7972842016332
16,150,0.0,0.8774236279071934,0.2896242444374811,0.0028962424443748,0.4507277882024549,0.6686647361544358,0.8548919124188787,1.0662864915858572,1.3843127876169128,0.3976217554314214,0.0809,752.4275343636299,0.0,0.0,0.0,617.3223612094548
16,150,0.25,0.6569694670647198,0.2723870724659682,0.0027238707246596,0.2570167072779694,0.4626791755176658,0.6291367314777245,0.8253523629308963,1.1494777439077182,0.3626731874132305,0.3056,752.4275343636299,76.78638248602532,46.07182949161519,30.71455299441013,462.2190806717219
16,150,0.5,0.4382643373746008,0.2180907288319689,0.0021809072883196,0.1407334077187504,0.2775546133087489,0.4046516611791263,0.5667068150589246,0.8457012563095422,0.2891522017501757,0.6595,752.4275343636299,153.99755247378764,92.39853148427255,61.59902098951505,308.34635286411765
16,150,0.75,0.2183586368387465,0.1797133081751839,0.0017971330817518,0.0209156496770385,0.0816728291531051,0.1729923398452077,0.3067615464348477,0.5777705418468435,0.2250887172817425,0.9191,752.4275343636299,231.7927259306495,139.07563555838968,92.7170903722598,153.62894843086065
16,225,0.0,1.2836410633352748,0.4259920025097692,0.0042599200250976,0.6476891174249461,0.9797406171423216,1.247589786147165,1.5502724794391178,2.0316434234525755,0.5705318622967962,0.0157,1128.6413015454443,0.0,0.0,0.0,903.1217156228244
16,225,0.25,0.9602832809347394,0.3969921619604801,0.0039699216196048,0.3773892195642701,0.6718853986001989,0.9210735302731116,1.207067984556835,1.6798901253409362,0.5351825859566361,0.1172,1128.6413015454443,113.36763773584336,68.02058264150602,45.34705509433735,675.6193058426475
16,225,0.5,0.6420957370750144,0.3197422183141692,0.0031974221831416,0.209139689650482,0.4012719107568636,0.592594561716444,0.8309892494044752,1.2297705749984755,0.4297173386476115,0.3738,1128.6413015454443,225.8031176022632,135.4818705613579,90.32124704090526,451.75448201583976
16,225,0.75,0.3240393745326402,0.2633212349675446,0.0026332123496754,0.0321786970424779,0.1218162322715168,0.2577482350156092,0.4571315911791263,0.8459414691790821,0.3353153589076095,0.7875,1128.6413015454443,338.0279187945992,202.81675127675956,135.2111675178397,227.9819524446207
16,300,0.0,1.665179325788401,0.556757319829828,0.0055675731982982,0.8443049453686706,1.2608528330541766,1.6160721652647565,2.0191484102973494,2.6580679634100752,0.7582955772431728,0.0047,1504.8550687272598,0.0,0.0,0.0,1171.557729400002
16,300,0.25,1.2533645515745346,0.5245364604596892,0.0052453646045968,0.4916326486299423,0.8735399877790905,1.20150369331235,1.5654813550018645,2.199510143561332,0.691941367222774,0.0528,1504.8550687272598,148.08873268658215,88.85323961194928,59.235493074632856,881.8202973171584
